CompanyId,Text
62543164,Farnost pořádá bohoslužby a duchovní setkání.
68407904,"Provozujeme základní školu pro 950 žáků s družinou, jídelnou, knihovnou a školním klubem. Nabízíme mimoškolní aktivity včetně programování, florbalu, juda, anglického jazyka, pohybových her, karate, aikida, atletiky, hudebního či keramického kroužku. Ve škole se natáčel film Čarodějky z předměstí."
62288865,"Nabízíme stavební a zemní práce. Specializujeme se na práce s technikou vyžadující málo manipulačního prostoru. Provádíme výkopy v blízkosti budov, dále pro kanalizace, vodovody, kabelová vedení včetně hloubení základů pro rodinné domy, bazény či garáže."
6656625,"Nabízíme k ubytování plně vybavené pokoje, vhodné pro krátkodobé či dlouhodobé ubytování jednotlivců, studentů i firemních pracovníků. K dispozici je společná kuchyň se dvěma sporáky, dvěma mikrovlnnými troubami a pračkou, dále Wi-Fi, parkoviště, posilovna a venkovní bazén. Možnost zapůjčení kola."
63931036,"Zdravotní masáže. Relaxační nebo intenzivní hloubková - deep tissue. Úleva od bolesti zad, tenisový loket, zamrzlé rameno... English speaking."
7854021,Internetový prodej dětské kosmetiky Mustela a ohřívacích zvířátek.
74965611,"Provádíme rekonstrukce bytů, domů. Realizujeme sádrokartonové příčky,stropy, zateplení budov.Dále se zabýváme realizací podlahových krytin,"
70027692,Nabízím pedikúru.
47013290,"Zaměřuji se na prodej produktů rostlinné výroby. Nabízím konzumní brambory: Žluté Marabel (varný typ BA) a Milva (BA), červené Laura (B)."
1814036,Nabídka osmi až patnácti druhů piv a alkoholických i nealkoholických nápojů. Poskytujeme možnost posezení na terase a pořádání soukromých akcí.
26360071,Provádíme technické kontroly a měření emisí vozidel všech značek do celkové hmotnosti 3500 kg. Provozujeme stanici měření emisí též pro vozidla s pohonem LPG.
69605645,"Hlídání domů, bytů a firem. Provoz vlastní zásahové jednotky. Montáže domovních alarmů."
13295161,"Výroba a prodej personálního a mzdového softwaru. Program je určen pro státní organizace, podnikatele, firmy, akciové i jiné společnosti. Obsahuje kompletní osobní personální a mzdovou agendu respektující aktuální legislativu."
7316062,Provoz ordinace praktického lékaře.
9572520,"Díky společnosti Levná cihla najdete úsporu v jakékoli fázi stavby vašeho vysněného bydlení, a to nejen peněžní, ale také časovou. Stavba domu je s námi hračka."
3790363,"Internetový prodej senzorových baterií, osoušečů rukou, inteligentních WC a bidetů."
71328467,"Nabídka advokátních služeb v oblasti evropského, insolvenčního, obchodního a správního práva."
29398568,"Nabízíme fotovoltaické panely, střídače, baterie a příslušenství. Servis fotovoltaických elektráren."
2638819,"Zabýváme se prodejem ready made společností, zakládáním společností na klíč a souvisejícími službami. Poskytujeme sídla a virtuální kanceláře včetně přebírání doručovaných zásilek."
61171441,Nabízíme výcvik skupiny B včetně kondičních jízd. Školení řidičů skupin B.
6446574,"Laktační poradenství, poradce nejen ohledně kojení, ale všeho, co se miminka týče."
87374200,"Potřebujete schopného pomocníka s úklidem a údržbou vašeho domu či bytu? Někoho kdo vám vysaje, vyčistí koberec? Bydlíte v okolí Karviné? Obraťte se na nás.Zastavte se v naší firmě v Petrovicích u Karviné. Naši zaměstnanci zajišťují zákazníkům veškerou údržbu bytů a rodinných domů, výměnu zásuvek a vypínačů. Dále nabízíme drobné opravy elektrospotřebičů, vysávání, čištění koberců a čalouněných souprav."
1772503,"Nabízím klasickou mokrou pedikúru (koupel, ošetření plosek, nehtů, lakování a další), kosmetické ošetření českou přírodní kosmetikou Nobilis Tilia. Provádím klasické i medové masáže, lymfodrenáže, indickou masáž hlavy a šíje, baňkování, reflexní masáž chodidel."
15372651,Nabízím služby soudního znalce se zaměřením na oceňování nemovitostí. Provádím projektové práce rodinných domů.
26222540,"Internetový prodej nádobí a výrobků pro domácnost. Nabízíme sady nožů Harry Blackstone, multifunkční vařiče Go Chef, Always Fresh misky, odšťavňovače Mr. Juice, mixéry Rapido, pánve, kastroly, rendlíky, pekáče, baterie, LED světla, opěrky na nohu, domácí čističe vzduchu a další."
3192181,"Poskytujeme logopedickou intervenci (diagnostiku, terapii) při poruchách řeči a komunikace a u poruch polykání. Nabízíme péči lidem všech věkových kategorií."
71587071,Prodáváme starožitnosti.
72988568,"Internetový prodej dárkového zboží, stříbrných šperků, bižuterie i vitráží."
16078039,"Vykupujeme druhotné suroviny, autobaterie, papír, igelit, železný šrot, barevné kovy, železo, nikl, hliník a zpracováváme kovový odpad. Provozujeme kovošrot a zajišťujeme odvoz vykupovaných surovin."
73229644,Provozujeme bar.
2453649,"Zabývám se prodejem zboží všeho druhu pro domácnost, zahradu a dílnu. Sortiment zahrnuje spojovací materiál, zednické nářadí, hnojivo, keramiku, porcelán, nádobí, domácí spotřebiče, osvětlení, úklidové prostředky a drogerii, základní galanterii, potřeby pro grilování a další produkty."
11545534,Nabídka projektových prací a komplexních služeb architekta.
46815198,"Poskytuji servis, opravy a seřízení plastových oken a dveří. Provádím výměnu prasklých a poškozených skel, těsnění i ovládacích klik, údržbu kování a opravu žaluzií. Nabízím vnitřní i vnější parapety a síťky proti hmyzu. Realizuji zimní zahrady, skleníky a zastřešení."
1315803,"Nabízím výrobky z vlny a přírodních materiálů. Pořádám kurzy zpracovaní vlny. Výroba na zakázku. Prodej oblečení, obuvi, bižuterie, doplňků a jiného."
63304350,"Specializujeme se na výrobu razítek, novoročenek, kalendářů a papírnického zboží. Nabízíme také buttony, placky, reklamní tabule a polepy výloh a aut."
7188277,"Provádíme jádrové vrtání - vytvoříme efektivní metodou požadované otvory větších i menších průměrů v betonu, železobetonu, cihelném a kamenném zdivu. Řezáním vytvoříme otvory nebo rozdělíme stavební konstrukce z betonu, železobetonu a jiných materiálů, v libovolné hloubce i délce."
47016264,Provozujeme ordinaci praktické zubní lékařky.
18108148,Provádění stavebních prací.
88813681,"Nabízím líčení, depilaci, luxusní kosmetické ošetření pleti, podle receptů orientální medicíny. Dále se zabývám prodejem kosmetických výrobků včetně poradenství."
25013165,"Tradiční české řeznictví nabízí denně čerstvé maso, uzeniny a lahůdky. Prodáváme zauzený šunkový salám, špekáčky vázané, pivní salám, cibulák, masovou tlačenku, anglickou krkovičku, řeznickou sekanou, vysočinu, Štýrskou klobásu a další výrobky."
62029878,"Poskytujeme kompletní vedení účetnictví a mzdové agendy pro právnické osoby - podnikatelské subjekty i neziskové organizace, a zpracování daňové evidence pro OSVČ."
60947268,"Psychologická poradna PhDr. Zdeňka Sládečková, klinická, poradenská a sportovní psychologie."
2768895,"Obšívání volantů kůží a velurové autokoberce pro vozy Audi, BMW, Citroen, Opel, Ford, Hyundai, Mazda, Mercedes, Peugeot, Renault, Seat, Škoda, VW a jiné. Nabízíme obšití volantů, dále pošití řadících pák, manžet i madel ruční brzdy."
63494671,"Výkup železa a barevných kovů v celé ČR. Na centrále a pobočkách nabízíme zpracování a prodej pro kovové odpady, kovošrot, barevné kovy (měď, hliník, mosaz, bronz), slitiny a nerez, dále zpracovatelské kapacity v oblasti sekundární metalurgie."
75105918,"Daňový poradce poskytuje právní pomoc a finančně ekonomické rady ve věcech daní, odvodů, poplatků a jiných podobných plateb, jakož i ve věcech, které s daněmi přímo souvisejí."
60472529,"Nabízíme pronájem kanceláří, sídla a zasedacích místností."
71346121,"Poskytuji právní služby se zaměřením na generální praxi. Veškeré advokátní služby nabízím v českém, anglickém i německém jazyce."
71007261,"Mateřská škola pro 158 dětí s jídelnou. Organizujeme školní kulturní akce. Pořádáme lekce plavání, logopedie a grafotomoriky. Nabízíme dětem spoustu aktivit včetně seznamování s anglickým jazykem, hry na zobcovou flétnu, školy v přírodě a seznámení se s lidovými tradicemi a zvyky."
46866744,"Provozujeme rodinný penzion s nabídkou ubytování v jedno, dvou a vícelůžkových pokojích vybavených sprchou, WC, minibarem a televizí se satelitem. K dispozici je zahrada s posezením, dětské pískoviště a uzamykatelné parkoviště. Poskytujeme možnost pobytu domácích mazlíčků."
25206711,"Prodáváme a montujeme filtry na úpravu vody, odstranění železa, manganu, dusičnanů, mechanických nečistot, dávkování chemikálií, změkčení. Zdravotní nezávadnost. Prodej regenerační soli, testerů na domácí rozbor vody. Vše zašleme i na dobírku."
46660453,"Nabízíme teplou i studenou kuchyni, alkoholické i nealkoholické nápoje. Točíme pivo. K dispozici je zahrádka."
5408598,"Podpora vzniku a rozvoje start-up firem s inovativními technologiemi i metodami z oblasti geofyzikálního a geologického průzkumu zdrojů ropy, zemního plynu, vody i dalších nerostných zdrojů a navazující interpretace."
18585124,Provoz fotbalového klubu. Vedeme mužstva dospělých a mládeže.
2722968,"Zaměřujeme se na veškeré obklady a dlažby v interiérech na Vysočině a po celé ČR. Provádíme jak rekonstrukce, tak novostavby koupelen, kuchyní, dlažeb, schodišť atd. Na trhu jsme od roku 2014 a za tuto dobu jsme zrealizovali mnoho zakázek, získali jsme dobré jméno a také spokojené zákazníky."
45966583,Internetový prodej mincí.
70726957,"Provozujeme krejčovskou dílnu. Šijeme sériovou i zakázkovou výrobu, ložní prádlo, bytový textil, pracovní oděvy ,volnočasový textil, potřeby pro řemeslníky, kynology, rybáře, myslivost, vojenství, dopravu a gastro textil."
67536034,Zakázková výroba nábytku a zahradních staveb.
25972260,"Jsme přímí výrobci přesných textilních autokoberců, bytových koberců, dětských koberců. Zakázková výroba na míru. Velkoobchodně i přes e-shop prodáváme zboží z naší výroby, ale i autokoberce gumové, autodoplňky, potahy, vany do kufru. Koberce kusové, dětské koberce, schodišťové nášlapy, rohožky."
73763853,"Nabídka služeb a poskytování poradenství v oblasti bezpečnosti práce a požární ochrany. Zpracování dokumentace BOZP a PO, školení zaměstnanců a vedoucích zaměstnanců z BOZP a PO, školení preventistů a požárních preventivních hlídek z PO."
66451787,"Nabídka odborných překladů z angličtiny a chorvatštiny i naopak v oblasti IT, lokalizace SW, ekonomie, chemie, ochrana přírody, andragogika a personalistika, jazykověda a vzdělávání, beletrie, korespondence (běžná, obchodní, odborná)."
75113724,Provoz modelářského klubu.
71471448,Nabídka právních služeb.
18335811,"Výroba a distribuce spodního a nočního prádla značky Cheese. Zastoupení, distribuce spodního prádla značek andrie, lovelygirl, ienetta secret a CALVI."
24810525,Nabízíme služby v oblasti koučinku pro jednotlivce i skupiny. Dále zajišťujeme půldenní workshopy i dvoudenní výjezdové programy.
45497982,"Nabízíme výrobu a montáž vrat, bran, balkónových zábradlí, mříží, kovářských výrobků, dodávky a montáže sekčních vrat, pletiva, pojezdů vrat a pohonů."
5482976,"Provoz restaurace s nabídkou grilovaných steaků, čerstvých salátů, těstovin a specialit k pivu i týdenního menu. K dispozici je WiFi připojení k internetu, dětský koutek a parkoviště. Pořádáme soukromé či firemní oslavy."
